"id","obligation","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99"
"931","Leeres Gebinde gründlich reinigen und zur Kehrichtabfuhr.","-0.08891749382019043","-0.09484532475471497","0.010599960573017597","0.13864794373512268","-0.029050905257463455","-0.07022897899150848","-0.05905207619071007","0.054481759667396545","0.01616578921675682","0.06624692678451538","0.0073815095238387585","0.0009629900450818241","-0.1853465884923935","-0.121452696621418","-0.025634482502937317","-0.13891944289207458","-0.11475560069084167","-0.03574800118803978","-0.0952073335647583","-0.12932631373405457","-0.10190442204475403","-0.13475638628005981","0.08475443720817566","-0.06665418297052383","0.043531108647584915","-0.06615642458200455","-0.13158883154392242","-0.04792042076587677","0.03178856894373894","0.05086171254515648","-0.015158961527049541","0.0007579480879940093","0.07516130059957504","0.0005493709468282759","-0.19620674848556519","0.09303530305624008","0.07470879703760147","0.032738830894231796","0.040612444281578064","-0.0671066865324974","-0.054481759667396545","-0.04622352123260498","-0.06022858992218971","-0.054889015853405","-0.1659793257713318","-0.04104232415556908","0.17439593374729156","-0.1800975203514099","-0.03495611250400543","0.1360234022140503","-0.013541251420974731","-0.14597854018211365","0.17222391068935394","-0.17910200357437134","-0.07154124975204468","0.09584084153175354","0.03993368148803711","0.4955849349498749","0.020464599132537842","0.04950419068336487","0.02280631847679615","-0.0856594443321228","-0.03780690208077431","0.0676044449210167","-0.08810298144817352","-0.13014082610607147","0.09086327254772186","-0.015781158581376076","0.1265207678079605","-0.04226408898830414","-0.028145892545580864","-0.04918743669986725","0.061405107378959656","0.09077277034521103","-0.06932397186756134","0.15330913662910461","0.024095961824059486","-0.11149755865335464","0.06235537305474281","0.054481759667396545","-0.02280631847679615","0.07642831653356552","0.09136102348566055","0.09448332339525223","-0.046314023435115814","0.053078990429639816","-0.11140705645084381","-0.14679305255413055","0.0814058855175972","-0.07231050729751587","0.0065726544708013535","-0.03371172025799751","-0.04792042076587677","-0.039073921740055084","0.10244743525981903","0.07792159169912338","0.02157323807477951","-0.023349326103925705","-0.05642753839492798","0.04950419068336487"
"932","Max. 3 Splitbehandlungen, max. 2 l/ha je Split.","0.06800208985805511","0.007382435258477926","-0.02826247364282608","0.06867159157991409","0.008966520428657532","-0.055951088666915894","-0.11046753823757172","0.18851213157176971","0.09769921004772186","0.11697125434875488","0.08258762955665588","-0.0197263453155756","-0.03926140442490578","-0.08464395254850388","0.04557383432984352","-0.0006179427145980299","-0.0657544881105423","0.025584472343325615","-0.060207199305295944","-0.059537697583436966","-0.017024433240294456","-0.052221015095710754","-0.09832088649272919","0.11888410896062851","-0.024018319323658943","0.02795163355767727","-0.018973158672451973","-0.026875650510191917","0.009121940471231937","0.017167897894978523","0.004626724869012833","0.020909925922751427","0.1399255394935608","-0.04545428231358528","0.03749201074242592","-0.039165761321783066","-0.0072748372331261635","-0.04382835328578949","-0.026493079960346222","0.04997340962290764","-0.03801804780960083","0.09153024107217789","-0.10042503476142883","0.02716257981956005","0.10023374855518341","0.07637084275484085","0.13055254518985748","-0.12175339460372925","0.0343836173415184","-0.006587403826415539","-0.08435702323913574","-0.021495738998055458","0.02465195395052433","-0.03883101046085358","0.020013274624943733","-0.07660995423793793","-0.03636820614337921","0.6943673491477966","-0.09588199108839035","0.06145055592060089","0.017885219305753708","-0.08555256575345993","-0.030079688876867294","0.05322526767849922","-0.0377311185002327","-0.06145055592060089","0.09430388361215591","-0.012887879274785519","-0.12624861299991608","-0.022488033398985863","-0.1001381054520607","0.03476618975400925","-0.027114758267998695","-0.016032138839364052","-0.010580494068562984","0.09047817438840866","0.11764074862003326","-0.10549410432577133","-0.07713598757982254","0.13476082682609558","-0.017610246315598488","0.08301802724599838","0.008482328616082668","-0.017598291859030724","0.15513277053833008","-0.16431447863578796","-0.14116890728473663","-0.15752384066581726","-0.06436766684055328","-0.01452576369047165","-0.07053662836551666","0.07106266170740128","-0.05858127027750015","-0.022739095613360405","-0.025704026222229004","0.029936224222183228","0.07656212896108627","-0.00808780174702406","-0.040696047246456146","-0.032685957849025726"
"933","Maximal 1 Behandlung in dieser Anwendung.","-0.05229674279689789","0.0018040472641587257","-0.01692028157413006","0.10662443190813065","0.10291796177625656","0.013785015791654587","-0.04881875589489937","0.26138216257095337","0.0868227481842041","0.11109250038862228","0.12114565819501877","0.07819125056266785","-0.0897168442606926","-0.22563759982585907","0.09032612293958664","-0.05625708028674126","-0.1210441142320633","-0.03787706047296524","-0.010091240517795086","-0.08941219747066498","0.013924642466008663","-0.01547323539853096","-0.044452231377363205","0.007673150859773159","0.03297741338610649","0.06773190200328827","-0.02967713214457035","-0.022391129285097122","0.04881875589489937","-0.1432829201221466","-0.07976523041725159","-0.045086901634931564","0.021439125761389732","0.03841018304228783","0.050748150795698166","-0.043005187064409256","0.03772473707795143","-0.16410008072853088","-0.0862642377614975","0.08428407460451126","0.06438084691762924","0.06092824414372444","-0.11881007999181747","0.06143598258495331","0.1445014923810959","-0.10713216662406921","-0.018037298694252968","-0.08418252319097519","-0.04437607154250145","0.07946058362722397","-0.019636666402220726","-0.10560895502567291","0.07016903162002563","0.05635862797498703","0.045569248497486115","-0.053921498358249664","0.014546618796885014","0.5247952938079834","-0.010491082444787025","-0.008498220704495907","-0.057374097406864166","-0.14165817201137543","-0.10560895502567291","-0.012858398258686066","-0.061943717300891876","-0.08570573478937149","0.06676720082759857","0.05940503999590874","-0.0416850745677948","0.07245384156703949","-0.07651571929454803","0.09362640231847763","-0.11017857491970062","0.03287586569786072","0.016501400619745255","0.10281641781330109","0.13079263269901276","-0.06773190200328827","-0.07915594428777695","0.05483542010188103","0.06240067631006241","0.1955796629190445","0.017872285097837448","-0.032444290816783905","0.07235229015350342","-0.04716861620545387","-0.09098617732524872","-0.19446265697479248","-0.07905440032482147","-0.012991678901016712","-0.09733287245035172","0.16410008072853088","0.009602545760571957","0.03158114105463028","0.0035731876268982887","0.01959858648478985","0.14419685304164886","0.0274684838950634","-0.1029687374830246","0.025513703003525734"
"934","Maximal 1 Behandlung pro Kultur bei dieser Indikation.","-0.07765576988458633","0.04267613962292671","-0.02708578109741211","0.03211811184883118","0.05343151465058327","-0.0716860443353653","-0.025260327383875847","0.2247774451971054","0.13429416716098785","0.06517361849546432","0.09709438681602478","0.050323307514190674","-0.07370884716510773","-0.24253861606121063","0.05515829473733902","-0.051556721329689026","-0.07499159872531891","0.002930901013314724","-0.09541694074869156","-0.09008859097957611","0.00380816706456244","0.013000188395380974","0.0004698538105003536","-0.0028831062372773886","0.05293814837932587","0.050866011530160904","-0.0393705889582634","-0.0230525154620409","-0.0785931646823883","-0.15393012762069702","-0.04297215864062309","-0.013160532340407372","0.08836180716753006","-0.0380631685256958","0.018908243626356125","0.03687909245491028","0.10380415618419647","-0.06384152919054031","-0.12817642092704773","0.00019753903325181454","-0.03273481875658035","-0.008319380693137646","-0.07183405756950378","0.07321547716856003","0.1453455537557602","-0.020746029913425446","0.06719642132520676","-0.2062268853187561","-0.05515829473733902","-0.039271917194128036","0.044945620000362396","0.04647505655884743","0.021042050793766975","-0.05387554317712784","0.05219809710979462","-0.06078266352415085","-0.031328726559877396","0.5869079232215881","0.05005195736885071","-0.03594169765710831","-0.006321249064058065","0.033178847283124924","-0.038383856415748596","0.07578098028898239","0.019463280215859413","-0.04906522482633591","0.13281406462192535","-0.05510895699262619","-0.07780378311872482","0.009108765982091427","-0.11673033982515335","-0.04094935953617096","-0.10192936658859253","0.013838909566402435","0.025408336892724037","0.030243322253227234","0.15462082624435425","-0.100745290517807","-0.06571631878614426","0.0277271568775177","0.013283872976899147","0.24095983803272247","-0.025877034291625023","-0.029059244319796562","0.10281742364168167","-0.09822912514209747","-0.11002057045698166","-0.1497858464717865","-0.06655504554510117","0.038235846906900406","0.0008032611222006381","0.022102786228060722","-0.05328350514173508","0.08589497953653336","-0.07015661150217056","-0.027949171140789986","0.10212671756744385","0.03305550664663315","-0.13409681618213654","0.058907873928546906"
"935","Maximal 1 Behandlung pro Kultur: entweder im Herbst (niedrige Dosierung) oder im Frühjahr (höhere Dosierung).","0.012732078321278095","0.015697931870818138","-0.05162324011325836","0.018452826887369156","0.05787759646773338","-0.1498066782951355","-0.12280374765396118","0.20550021529197693","0.15804654359817505","0.12081824243068695","0.052615996450185776","0.0037786723114550114","-0.014134343713521957","-0.19199874997138977","0.04720548167824745","-0.02233697846531868","-0.06616709381341934","0.04606381431221962","-0.09019175916910172","-0.05688484013080597","0.008252273313701153","0.04348265379667282","0.0017466277349740267","0.08150515705347061","-0.0045697735622525215","0.042117614299058914","-0.07644210755825043","-0.04045475274324417","-0.001062557683326304","-0.0926736444234848","0.025203557685017586","0.01146631594747305","0.0658692717552185","0.04276290535926819","0.035987354815006256","0.03047756664454937","0.043433014303445816","-0.11128779500722885","-0.09843162447214127","0.09704176336526871","-0.08210080862045288","0.0032202478032559156","-0.046287186443805695","0.021381452679634094","0.041621237993240356","-0.038940802216529846","0.15824508666992188","-0.20162846148014069","-0.02737520821392536","-0.036483731120824814","-0.0029487914871424437","0.017770307138562202","0.03149513900279999","0.03566471114754677","-0.04025620222091675","-0.10503344237804413","-0.10662184655666351","0.5865194201469421","-0.03946199640631676","-0.06179897487163544","-0.013799289241433144","0.013700013980269432","0.004036168102174997","0.010200553573668003","0.001696989987976849","-0.04742885380983353","0.13024941086769104","-0.03469677269458771","-0.131738543510437","-0.004597695078700781","-0.10612547397613525","0.018465235829353333","-0.14355231821537018","-0.023664789274334908","0.08448342233896255","0.02702774479985237","0.12002403289079666","-0.12429288029670715","-0.059366725385189056","0.10523199290037155","0.026630643755197525","0.14950884878635406","-0.05420440435409546","-0.02702774479985237","0.1402762234210968","-0.13471680879592896","-0.14960812032222748","-0.14881391823291779","-0.10682039707899094","0.06338738650083542","-0.03966054692864418","-0.03859333693981171","-0.0459149032831192","0.04968737065792084","-0.07237181067466736","0.10960011184215546","0.08547617495059967","0.055643897503614426","-0.06641528755426407","-0.02212601900100708"
"936","Maximal 10 Behandlungen.","-0.03261885792016983","-0.04486926645040512","0.012446025386452675","0.0710572674870491","0.06191225349903107","0.03127400204539299","0.003352968953549862","0.2846203148365021","0.09932368248701096","0.11922754347324371","0.10357832163572311","0.051055602729320526","-0.00394287146627903","-0.16862042248249054","0.08851593732833862","-0.08362555503845215","-0.09350413084030151","-0.04283975809812546","-0.08587513118982315","-0.082794189453125","-0.0906677097082138","-0.021114230155944824","0.01772763952612877","0.03452610597014427","0.015172414481639862","0.06513990461826324","0.0029220040887594223","0.007696240674704313","-0.03491733595728874","-0.08460363000631332","-0.07360026985406876","0.01935369148850441","0.0889071673154831","0.06680263578891754","0.08196282386779785","0.03609102964401245","-0.03758259490132332","-0.10318708419799805","-0.08636417239904404","0.1448531597852707","-0.04543166235089302","0.044331323355436325","-0.06895440816879272","0.022336825728416443","0.0872444361448288","-0.1729239523410797","0.07570313662290573","-0.07032371312379837","0.016040457412600517","-0.13624608516693115","-0.003267387393862009","-0.029684627428650856","0.10054627805948257","0.07364917546510696","0.06895440816879272","-0.09673178195953369","0.03305898979306221","0.5723704695701599","0.08074022829532623","0.03296118229627609","-0.07995776832103729","-0.15952430665493011","-0.05413654446601868","-0.03870738297700882","-0.05799994617700577","-0.09550918638706207","0.019952764734625816","0.06000500172376633","0.017703186720609665","0.027043819427490234","-0.09951929748058319","0.05085998773574829","-0.053402986377477646","0.035381924360990524","0.13213816285133362","0.09413988143205643","0.105143241584301","0.011394592933356762","-0.10113312304019928","0.08602184057235718","0.028266414999961853","0.14837422966957092","0.057315293699502945","-0.00956681277602911","0.10357832163572311","-0.0481213703751564","-0.13468115031719208","-0.19170302152633667","-0.0978565663099289","0.06230348348617554","-0.016407236456871033","0.038634028285741806","-0.08548390120267868","0.00143655005376786","-0.024977631866931915","-0.00574620021507144","0.06333046406507492","-0.015294673852622509","-0.1381044238805771","0.0363599993288517"
"937","Maximal 2 Behandlungen im Abstand von 7-14 Tagen gegen diese Schaderreger.","-0.08601953834295273","-0.015861665830016136","-0.017246099188923836","-0.04166489094495773","0.09561828523874283","-0.07557694613933563","-0.05880551040172577","0.21560262143611908","0.20526550710201263","0.09788612276315689","0.05590478703379631","-0.046147819608449936","-0.05210748314857483","-0.18838858604431152","0.04633241146802902","-0.046938925981521606","-0.055535607039928436","-0.07483857870101929","0.05276673659682274","-0.03926520422101021","-0.05213385075330734","0.052186593413352966","-0.09841352701187134","0.018946977332234383","0.0462796725332737","0.04973416402935982","-0.031195927411317825","-0.03918609395623207","-0.06117882579565048","-0.05007697641849518","-0.04936498403549194","-0.005623441655188799","0.08628323674201965","0.10342385619878769","0.1055862158536911","0.0038401579950004816","-0.10073409974575043","-0.015650704503059387","-0.09509088099002838","0.10115602612495422","-0.059649355709552765","0.0430888794362545","-0.07879410684108734","-0.0313541479408741","0.14102773368358612","0.024115532636642456","0.09799160063266754","-0.17921176552772522","0.029270904138684273","-0.022401470690965652","-0.02979830652475357","0.08074550330638885","0.016863731667399406","-0.01915793865919113","-0.013152129016816616","-0.14071129262447357","-0.0731508880853653","0.5518751740455627","0.07921603322029114","0.017074692994356155","-0.0005772598087787628","-0.037102848291397095","-0.04026727005839348","0.04730810970067978","-0.03707647696137428","-0.08380444347858429","0.0949326604604721","-0.004835632164031267","-0.07183238118886948","-0.03997719660401344","-0.11159861832857132","-0.06539805233478546","-0.08976410329341888","-0.07373103499412537","0.00047837159945629537","0.07921603322029114","0.19102561473846436","-0.16718696057796478","-0.03472953289747238","0.08359348028898239","0.04148029908537865","0.17267195880413055","0.03871142864227295","0.0635521411895752","0.12172476947307587","-0.07373103499412537","-0.12024803459644318","-0.19165849685668945","-0.038605947047472","-0.06745492666959763","-0.054744500666856766","-0.018142685294151306","0.055166423320770264","0.10120876133441925","-0.14450860023498535","-0.038869649171829224","0.028427056968212128","0.0062431409023702145","-0.09466896206140518","-0.008392310701310635"
"938","Maximal 2 Behandlungen in dieser Anwendung.","-0.012855827808380127","-0.004199077840894461","-0.016500774770975113","0.05216215178370476","0.10176298767328262","-0.06940177083015442","-0.023963065817952156","0.2655886113643646","0.11821451038122177","0.12363267689943314","0.1260954737663269","0.04804927483201027","-0.09782250970602036","-0.1715095490217209","0.11811599880456924","-0.061323776841163635","-0.12589845061302185","0.01178450882434845","-0.043049782514572144","-0.09782250970602036","-0.043099042028188705","0.047975387424230576","0.0009443307644687593","0.002447409788146615","0.0004459980991668999","0.04090714454650879","-0.03785327076911926","-0.022349931299686432","0.0416952446103096","-0.11811599880456924","-0.05442792922258377","-0.04997025802731514","0.09989126026630402","0.020773736760020256","0.0051503353752195835","-0.05536379665136337","-0.02906106784939766","-0.14136485755443573","-0.09737920016050339","0.08555775135755539","0.029036439955234528","0.07555877417325974","-0.12146540731191635","-0.011433559469878674","0.11604724824428558","-0.1197907030582428","0.01677168346941471","-0.10097489506006241","0.002013340825214982","-0.05383685976266861","-0.06905698031187057","-0.019948698580265045","0.0985613465309143","0.05590561404824257","0.027460245415568352","-0.06442690640687943","-0.026154959574341774","0.5634891390800476","0.053442809730768204","0.034848652780056","-0.055560819804668427","-0.10668859630823135","-0.04125193879008293","-0.0269923135638237","-0.06541202962398529","-0.06910623610019684","0.08181428909301758","0.07526323944330215","-0.006514111999422312","0.05708775669336319","-0.11890409886837006","0.03346948325634003","-0.0937342569231987","0.028716275468468666","0.03704054653644562","0.14560087025165558","0.09752697497606277","-0.04462597891688347","-0.07334225624799728","0.07250490039587021","0.06866292655467987","0.21810577809810638","0.02076142281293869","0.018175480887293816","0.10156596451997757","-0.0711749866604805","-0.12333714216947556","-0.21180099248886108","-0.04199077934026718","0.008884559385478497","-0.01970241777598858","0.08935046941041946","-0.03472551330924034","-0.025760911405086517","-0.07344076782464981","0.05487123504281044","0.13525710999965668","-0.007819397374987602","-0.07388406991958618","0.08422783762216568"
"939","Maximal 2 Behandlungen pro Kultur im Abstand von mindestens 10 Tagen.","-0.022446855902671814","0.04443194717168808","-0.03378572314977646","-0.009895856492221355","0.07578058540821075","-0.176085963845253","-0.03460663929581642","0.26556554436683655","0.12344487756490707","0.14088928699493408","0.07731980085372925","0.04935742914676666","-0.0911727175116539","-0.20871727168560028","0.05376983806490898","-0.01627717725932598","-0.08788906037807465","0.029450275003910065","-0.057771794497966766","-0.010511541739106178","0.026782305911183357","0.006220985669642687","-0.023549959063529968","0.0230240598320961","0.03183605521917343","0.028013676404953003","-0.09142924845218658","-0.025307226926088333","-0.0721890851855278","-0.10743706673383713","0.007644757628440857","-0.002169328276067972","0.1440703272819519","0.0052942512556910515","0.023562785238027573","-0.00767682446166873","0.04584289342164993","-0.09337891638278961","-0.10410210490226746","0.04161005839705467","-0.08701683580875397","0.03429879620671272","-0.08352795988321304","0.019483869895339012","0.03319569304585457","-0.049331776797771454","0.10928411781787872","-0.18593692779541016","-0.011069506406784058","-0.11872462928295135","0.04630465805530548","0.053102847188711166","0.011851939372718334","0.008760686963796616","0.0016001401236280799","-0.0846567153930664","-0.11379914730787277","0.5754604339599609","0.02747495099902153","-0.012781880795955658","-0.01586672104895115","-0.010101084597408772","-0.007644757628440857","-0.016341309994459152","-0.006862324196845293","-0.09137794375419617","0.13976053893566132","0.029706809669733047","-0.07147078961133957","-0.013878569938242435","-0.10466647893190384","-0.02865501493215561","-0.0927119255065918","0.0426361970603466","0.0933276116847992","0.04443194717168808","0.1757781207561493","-0.05710479989647865","-0.08034691959619522","0.12898604571819305","-0.00808728113770485","0.15002195537090302","-0.013121790252625942","0.037043724209070206","0.15084287524223328","-0.06172243878245354","-0.16100168228149414","-0.17536766827106476","-0.04768994823098183","0.019548004493117332","0.03606889024376869","-0.06900804489850998","-0.062184203416109085","0.04119959846138954","-0.07111164182424545","0.07131686806678772","0.08250181376934052","-0.021625941619277","-0.03365745767951012","0.011723672039806843"
"940","Maximal 2 Behandlungen pro Kultur im Abstand von mindestens 14 Tagen.","-0.025364968925714493","0.047693926841020584","-0.03453787416219711","0.019111303612589836","0.06419737637042999","-0.15195627510547638","-0.053506460040807724","0.2812851667404175","0.13815149664878845","0.1281871497631073","0.07452499866485596","0.03433028608560562","-0.10016243159770966","-0.21091198921203613","0.03772957995533943","-0.022147314622998238","-0.11251407116651535","0.015063288621604443","-0.04746038466691971","-0.01940971426665783","0.009880011901259422","0.007875465787947178","-0.02613045834004879","0.008284159936010838","0.0208887979388237","0.03783337399363518","-0.07016560435295105","-0.014323746785521507","-0.051300812512636185","-0.13721734285354614","-0.010807681828737259","-0.02727220579981804","0.1483234316110611","-0.004226413555443287","0.019357817247509956","-0.0036328344140201807","0.027168411761522293","-0.0974118560552597","-0.14749307930469513","0.03287715092301369","-0.08132359385490417","0.02719436027109623","-0.11417479813098907","0.02068120799958706","0.051664095371961594","-0.056776013225317","0.09050947427749634","-0.1959654688835144","-0.04128456860780716","-0.11178750544786453","0.0178527869284153","0.036146700382232666","0.006753179710358381","0.03446003049612045","0.0075056953355669975","-0.0841260626912117","-0.11988353729248047","0.5505300760269165","0.040609899908304214","-0.00038902953383512795","-0.013584205880761147","0.007615977898240089","-0.0042847986333072186","-0.010191397741436958","-0.03907891735434532","-0.08770699799060822","0.13856668770313263","0.004401567857712507","-0.09803462773561478","-0.025909893214702606","-0.08973100781440735","-0.04219277575612068","-0.09471318125724792","0.032461971044540405","0.08096031099557877","0.06321132183074951","0.17022423446178436","-0.03843019902706146","-0.07312376797199249","0.1314048022031784","0.017476528882980347","0.18226449191570282","-0.031891096383333206","0.032254379242658615","0.12548847496509552","-0.05423302575945854","-0.17313051223754883","-0.18018858134746552","-0.03051580861210823","0.017723042517900467","0.04888756945729256","-0.03715870529413223","-0.05272799730300903","0.04517688974738121","-0.0708402693271637","0.0706326812505722","0.08552730083465576","-0.02383398823440075","-0.03980548679828644","0.0353163406252861"
"941","Maximal 2 Behandlungen pro Kultur im Abstand von mindestens 2 Wochen.","-0.013918216340243816","0.04429108649492264","-0.03865169733762741","0.008729463443160057","0.08204150944948196","-0.16676108539104462","-0.02079363353550434","0.27213266491889954","0.13452129065990448","0.1246330514550209","0.09218725562095642","0.06576710939407349","-0.1095946878194809","-0.22887161374092102","0.049235206097364426","-0.004876525606960058","-0.10367204248905182","0.027244167402386665","-0.03981047496199608","-0.01949322782456875","-0.0030160427559167147","0.0013092586304992437","-0.03723541274666786","-0.014664984308183193","-0.010853891260921955","0.0448060967028141","-0.055569861084222794","-0.023767832666635513","-0.05381881818175316","-0.11422979831695557","-0.02230004593729973","-0.018282948061823845","0.13843539357185364","0.008465520106256008","0.01918422058224678","-0.028943710029125214","0.025609001517295837","-0.1284441500902176","-0.14173147082328796","0.03404233232140541","-0.07138074934482574","0.04398207738995552","-0.10253901034593582","0.01772930845618248","0.07050522416830063","-0.0579904206097126","0.09270226955413818","-0.20384199917316437","-0.010673636570572853","-0.12545707821846008","0.01659628190100193","0.04460009187459946","0.03710665926337242","0.00604174192994833","0.009334603324532509","-0.08641912043094635","-0.12720811367034912","0.5475614070892334","0.04053149372339249","0.016609156504273415","-0.0018620925256982446","0.007931194268167019","-0.01751042902469635","-0.0019248597091063857","-0.03798218071460724","-0.09048771858215332","0.12782612442970276","0.006382937543094158","-0.07091723382472992","-0.010680073872208595","-0.10516557842493057","-0.042359787970781326","-0.10470206290483475","0.013737961649894714","0.0734407976269722","0.051218003034591675","0.1589328944683075","-0.05304630100727081","-0.0877581536769867","0.11855590343475342","0.008587835356593132","0.170160174369812","-0.045449864119291306","0.036746151745319366","0.12370602786540985","-0.07009321451187134","-0.14925065636634827","-0.19034866988658905","-0.03605088219046593","0.005967708770185709","0.015527630224823952","-0.050213731825351715","-0.049518462270498276","0.05199052393436432","-0.08312303572893143","0.07138074934482574","0.08487407863140106","-0.017149919643998146","-0.04805067554116249","0.022853685542941093"
"942","Maximal 2 Behandlungen pro Kultur und Jahr im Abstand von mindestens 14 Tagen.","0.005016363225877285","0.08210337907075882","-0.034043487161397934","0.0002837490173988044","0.06010683625936508","-0.1846686601638794","-0.07233282178640366","0.2469751536846161","0.11223352700471878","0.11110812425613403","0.0781644657254219","0.012648012489080429","-0.09126008301973343","-0.1603190004825592","0.04951780289411545","-0.000511147896759212","-0.08138721436262131","0.012788688763976097","-0.05591214448213577","-0.03261115401983261","0.035578131675720215","0.012302718125283718","-0.03330174461007118","0.023825326934456825","0.033915601670742035","0.04199805110692978","-0.09202740341424942","-0.02597382664680481","-0.04777853935956955","-0.08460996299982071","-0.0024426395539194345","-0.03204845264554024","0.10691343247890472","0.02523208223283291","0.024669380858540535","-0.01457910519093275","0.040488988161087036","-0.09095314890146255","-0.11601898074150085","0.02770029939711094","-0.07044009864330292","0.026549316942691803","-0.07381630688905716","0.020589787513017654","0.03025803714990616","-0.019016779959201813","0.1295238435268402","-0.20185665786266327","-0.03089747205376625","-0.09422705322504044","0.016228845342993736","0.07156550139188766","0.031409017741680145","0.018607541918754578","0.012468971312046051","-0.08824194967746735","-0.12205523997545242","0.6036260724067688","0.010557061992585659","0.005070714745670557","-0.013050856068730354","-0.004687054082751274","0.016177691519260406","-0.012257957831025124","-0.013479277491569519","-0.10021216422319412","0.1496788114309311","0.01602422632277012","-0.1089596226811409","-0.012309112586081028","-0.12246447801589966","-0.06020914390683174","-0.11049427092075348","0.027879340574145317","0.06629656255245209","0.07980141788721085","0.14538180828094482","-0.06026029959321022","-0.06629656255245209","0.13361620903015137","0.008798617869615555","0.14261944591999054","-0.021369898691773415","0.026626048609614372","0.14579105377197266","-0.07934102416038513","-0.1521342396736145","-0.16563908755779266","-0.05120590701699257","-0.00302132754586637","0.020410746335983276","-0.034785233438014984","-0.06414806097745895","0.061385706067085266","-0.06895660609006882","0.07279321551322937","0.11110812425613403","-0.016216056421399117","-0.05611676350235939","0.0026232798118144274"
"943","Maximal 2 Behandlungen pro Parzelle und Jahr  im Abstand von mindestens 21 Tagen.","0.05569056048989296","0.06962564587593079","-0.007465222384780645","0.014582067728042603","0.1109829768538475","-0.11516349762678146","-0.07743924111127853","0.23132236301898956","0.08868684619665146","0.13586704432964325","0.07599596679210663","-0.03794821351766586","-0.06703770160675049","-0.18105652928352356","-0.024349067360162735","0.01183237787336111","-0.11715422570705414","0.03453909605741501","-0.02570524998009205","-0.027770627290010452","-0.027397366240620613","0.04397016018629074","-0.09689858555793762","0.05315238609910011","0.028044352307915688","0.08311281353235245","-0.039839405566453934","-0.048723019659519196","-0.034389790147542953","0.015614757314324379","-0.09326551109552383","-0.013661357574164867","0.11526303738355637","0.041805244982242584","0.06917773187160492","-0.022171711549162865","-0.02483430691063404","-0.051559802144765854","-0.06614187359809875","0.0727112665772438","-0.0989888533949852","0.08550168573856354","-0.15189239382743835","0.012466921471059322","0.031428586691617966","0.020317846909165382","0.16443397104740143","-0.2035517394542694","-0.028318077325820923","-0.004998588468879461","-0.07430385053157806","0.04745393246412277","0.045960888266563416","0.08470539003610611","0.02747201919555664","-0.08002718538045883","-0.06902842223644257","0.5689495205879211","-0.09346458315849304","0.024423720315098763","-0.016846518963575363","-0.10939039289951324","-0.026700612157583237","0.037823792546987534","-0.03722657635807991","-0.07236289232969284","0.09406180679798126","0.024946285411715508","-0.13288095593452454","-0.011216497048735619","-0.0990883857011795","-0.07350755482912064","-0.08291374146938324","0.005393623374402523","0.03998870775103569","0.06629117578268051","0.17030660808086395","-0.09251899272203445","-0.0362560972571373","0.14721418917179108","0.02717340923845768","0.11128158122301102","0.04986768588423729","0.055839866399765015","0.12501759827136993","-0.06872981786727905","-0.09182223677635193","-0.1824500411748886","-0.09799348562955856","0.004665764048695564","-0.07972857356071472","0.003502433653920889","-0.04961884766817093","0.08196814358234406","-0.027820395305752754","0.04108360782265663","0.15119564533233643","-0.013250770047307014","-0.08261512964963913","-0.019832607358694077"
